rank	name	verdict
7856	agent-framework-azurefunctions	notp
7857	aqtp	notp
7858	pretend	notp
7859	requests-ntlm2	notp
7860	multi-model-server	notp
7861	types-pika-ts	notp
7862	flufl-bounce	
7863	aws-cdk-cx-api	notp
7864	polygraphy	notp
7865	libpass	tp
7866	docsig	notp
7867	nox-uv	notp
7868	asdf	notp
7869	zope-dottedname	notp
7870	behave-django	notp
7871	postgres	notp
7872	pytest-tornado	notp
7873	aws-cdk-region-info	notp
7874	apiflask	tp
7875	schedulefree	notp
7876	polars-u64-idx	tp
7877	hatch-nodejs-version	tp
7878	xgboost-cpu	notp
7879	wavio	notp
7880	ssh2-python	notp
7881	pennylane	notp
7882	matrice-analytics	
7883	nkeys	notp
7884	astroquery	notp
7885	torch-complex	
7886	sensai-utils	
7887	pykalman	tp
7888	envparse	notp
7889	pystray	notp
7890	pdftext	notp
7891	pandavro	notp
7892	loop-rate-limiters	notp
7893	unicon	
7894	django-dbbackup	tp
7895	gidgethub	notp
7896	onepasswordconnectsdk	notp
7897	python-pcapng	notp
7898	recurly	notp
7899	tag-expressions	tp
7900	wandb-workspaces	tp
7901	athena-intelligence	
7902	tuspyserver	
7903	datadog-checks-base	tp
7904	pretty-errors	notp
7905	splinter	notp
7906	eml-parser	
7907	drf-dynamic-fields	notp
7908	aiobotocore-otel	
7909	githubpy	notp
7910	opentelemetry-exporter-zipkin-proto-http	notp
7911	cruft	
7912	checkmk-dev-tools	notp
7913	qemu-qmp	
7914	robotframework-appiumlibrary	notp
7915	types-pysftp	notp
7916	dask-image	notp
7917	praisonaiagents	
7918	django-webtest	notp
7919	django-cryptography	notp
7920	datadog-cdk-constructs-v2	notp
7921	openinference-instrumentation-haystack	notp
7922	reflex-hosting-cli	notp
7923	audio-separator	notp
7924	lazr-restfulclient	
7925	fastapi-filter	notp
7926	pyadi-iio	notp
7927	ansible-builder	
7928	owslib	
7929	aleph-alpha-client	notp
7930	pyvim	notp
7931	sphinx-substitution-extensions	tp
7932	libpysal	tp
7933	numpy-stl	notp
7934	pypiserver	notp
7935	agent-framework-declarative	notp
7936	peakrdl-cheader	tp
7937	hangul-romanize	notp
7938	django-sequences	notp
7939	libcudf-cu12	notp
7940	google-cloud-bigquery-reservation	tp
7941	peakrdl	tp
7942	pyaescrypt	notp
7943	chameleon	notp
7944	torch-summary	notp
7945	libusbsio	
7946	sqlite-anyio	tp
7947	mailchimp3	notp
7948	django-sortedm2m	notp
7949	foxglove-sdk	tp
7950	colcon-core	notp
7951	emrvalidator	
7952	beaker	
7953	jams	tp
7954	binpacking	
7955	iden	notp
7956	llm-guard	notp
7957	bittensor-cli	tp
7958	pdfrw2	notp
7959	funasr	notp
7960	metadata-please	tp
7961	cocotb	tp
7962	aliyun-python-sdk-core-v3	notp
7963	lmdeploy	
7964	hass-nabucasa	
7965	ipycanvas	notp
7966	crochet	tp
7967	msgraph-beta-sdk	notp
7968	reflex	tp
7969	policyengine-us	
7970	pytest-skip-slow	notp
7971	barcodenumber	
7972	pdfminer	notp
7973	markdown-include	notp
7974	lunr	notp
7975	setfit	notp
7976	pytest-twisted	tp
7977	bitmap	notp
7978	bentoml	tp
7979	tuna	notp
7980	django-jinja	notp
7981	pytorch-forecasting	
7982	opentelemetry-exporter-zipkin	notp
7983	lmnr-claude-code-proxy	
7984	sphinx-intl	tp
7985	dapr	notp
7986	google-oauth2-tool	notp
7987	solara	
7988	juju	notp
7989	aiochclient	notp
7990	oslo-cache	
7991	django-watchfiles	tp
7992	streamlit-javascript	tp
7993	ff3	notp
7994	can-isotp	notp
7995	nova-act	
7996	autosar-data	notp
7997	libvirt-python	
7998	phonetics	notp
7999	scikit-rf	tp
8000	pydocumentdb	notp
8001	cron-schedule-triggers	
8002	pydifact	notp
8003	pykube-ng	
8004	unix-ar	notp
8005	matrice-inference	
8006	targ	notp
8007	appdirs-stubs	notp
8008	durabletask	notp
8009	django-push-notifications	notp
8010	proces	notp
8011	libify	
8012	pytest-xvfb	tp
8013	click-command-tree	notp
8014	keystonemiddleware	
8015	oslo-metrics	
8016	azure-monitor-events-extension	notp
8017	jupyter-leaflet	notp
8018	aws-cdk-asset-node-proxy-agent-v5	notp
8019	openseespylinux	notp
8020	nvidia-nvtx	
8021	starlette-prometheus	notp
8022	standardjson	notp
8023	manifestoo-core	tp
8024	javalang	notp
8025	dbt	
8026	dxpy	notp
8027	morphys	notp
8028	flask-htmx	notp
8029	protoc-gen-validate	notp
8030	epitran	tp
8031	types-flask-migrate	notp
8032	linear-tsv	notp
8033	pytest-json	notp
8034	scholarly	notp
8035	opencc	notp
8036	types-pyrfc3339	notp
8037	python-status	notp
8038	json-fix	notp
8039	azdev	notp
8040	markdown-it-pyrs	
8041	vectorbt	tp
8042	vdf	notp
8043	durabletask-azuremanaged	
8044	pytest-incremental	
8045	pytest-tagging	notp
8046	websocket	
8047	portforward	notp
8048	dask-cloudprovider	notp
8049	python-bitcoinlib	notp
8050	llama-index-readers-confluence	
8051	compel	tp
8052	ovh	
8053	sphinx-external-toc	notp
8054	protobuf-to-pydantic	notp
8055	pybit	notp
8056	pygame-ce	tp
8057	qtawesome	notp
8058	powerfx	
8059	atomicwrites-homeassistant	notp
8060	google-geo-type	tp
8061	hive-metastore-client	notp
8062	tpu-inference	
8063	model-archiver	notp
8064	pypubsub	notp
8065	api4jenkins	notp
8066	dingtalk-stream	notp
8067	pytest-redis	
8068	edk2-pytool-extensions	notp
8069	apiclient	notp
8070	pycrdt-websocket	tp
8071	flask-executor	notp
8072	mnn	
8073	vega-datasets	notp
8074	newrelic-api	notp
8075	retell-sdk	notp
8076	aiohttp-middlewares	
8077	coverage-enable-subprocess	notp
8078	langchain-astradb	tp
8079	arctic-inference	
8080	advent-of-code	
8081	aiooui	tp
8082	pykafka	notp
8083	aiometer	notp
8084	llm	tp
8085	pid	notp
8086	accesscontrol	tp
8087	rocrate	notp
8088	pamela	tp
8089	agent-framework-ollama	notp
8090	python-youtube	notp
8091	mlserver-mlflow	
8092	pulp-cli	notp
8093	libkvikio-cu12	notp
8094	pylzss	tp
8095	laboratory	notp
8096	daqp	notp
8097	pyfcm	notp
8098	parquet-metadata	notp
8099	libpff-python	
8100	language-tool-python	notp
8101	rounders	
8102	find-exe	
8103	fortls	notp
8104	msgspec-click	
8105	scrapli	notp
8106	dep-sync	
8107	colored-traceback	
8108	profiles-rudderstack	
8109	dash-pydantic-utils	
8110	lightly	notp
8111	multipyvu	
8112	dearpygui	notp
8113	svn	notp
8114	py-bip39-bindings	notp
8115	cx-freeze	tp
8116	usb-devices	tp
8117	fairchem-core	tp
8118	fastapi-cors	
8119	connected-components-3d	notp
8120	sqlite-migrate	notp
8121	nautobot	notp
8122	taichi	notp
8123	py-redis	
8124	flask-api	
8125	jupyterhub	tp
8126	mcap-ros2-support	tp
8127	whylabs-client	
8128	pytest-helpers-namespace	notp
8129	nodriver	notp
8130	clint	notp
8131	statsd-tags	
8132	aws-cdk-core	notp
8133	pytest-logger	notp
8134	py-multibase	notp
8135	funcparserlib	notp
8136	pyglm	notp
8137	django-prettyjson	notp
8138	ciscoconfparse	
8139	frida-tools	
8140	pytun-pmd3	tp
8141	mkdocs-llmstxt	notp
8142	epiweeks	tp
8143	vkbottle-types	
8144	collectfast	notp
8145	hyperscan	tp
8146	python-barbicanclient	
8147	altex	notp
8148	bfcl-eval	tp
8149	iteration-utilities	
8150	osprofiler	
8151	py4vasp	tp
8152	composio-crewai	notp
8153	color-operations	tp
8154	invisible-watermark	notp
8155	substrate-interface	notp
8156	grafana-client	notp
8157	sam2	notp
8158	cheetah3	
8159	types-chevron	notp
8160	colabfit-kit	
8161	perturbopy	
8162	ipynbname	notp
8163	mastercard-oauth1-signer	notp
8164	neptune-mlflow	notp
8165	kimkit	
8166	pyscf	notp
8167	drake	
8168	peakrdl-html	tp
8169	unstructured-ingest	
8170	opentelemetry-instrumentation-sklearn	notp
8171	libuuu	tp
8172	zipstream-new	notp
8173	klaviyo-api	notp
8174	mysql-connector-python-rf	
8175	mobly	notp
8176	mooncake-transfer-engine	
8177	toonify	notp
8178	aws-cdk-aws-iam	notp
8179	sparse-dot-topn	tp
8180	mkdocstrings-python-legacy	notp
8181	aliyun-python-sdk-ecs	
8182	bpylist2	notp
8183	os-testr	
8184	pyvad	notp
8185	chialisp	tp
8186	asdf-transform-schemas	notp
8187	pan-python	notp
8188	aws-wsgi	notp
8189	nucliadb-telemetry	notp
8190	fabric3	notp
8191	spacy-alignments	tp
8192	zep-python	
8193	yamlloader	tp
8194	git-me-the-url	tp
8195	pyautoit	notp
8196	nodejs-wheel	tp
8197	visualdl	
8198	ema-pytorch	
8199	pyimg4	tp
8200	jarowinkler	notp
8201	jupyter-ui-poll	notp
8202	py-ed25519-zebra-bindings	notp
8203	cli-ui	
8204	uart-devices	tp
8205	aiorun	notp
8206	fillpdf	notp
8207	pesq	notp
8208	labmaze	
8209	python-pkcs11	tp
8210	ruamel-yaml-string	
8211	google-compute-engine	notp
8212	lm-dataformat	notp
8213	django-netfields	notp
8214	theano-pymc	
8215	growwapi	
8216	ploomber-core	
8217	filecheck	tp
8218	metaphor-python	
8219	pandas-profiling	tp
8220	aws-lambda-context	
8221	pytest-anyio	
8222	open-interpreter	
8223	sphinx-multitoc-numbering	
8224	rejson	notp
8225	propelauth-py	notp
8226	sphinx-automodapi	notp
8227	azure-mgmt-hybridcompute	notp
8228	arcticdb	notp
8229	types-aiobotocore-batch	notp
8230	iso-week-date	tp
8231	py-expression-eval	notp
8232	garminconnect	notp
8233	pytest-integration	notp
8234	qutip	notp
8235	pin-pink	notp
8236	mltable	
8237	dbus-python	
8238	paradime-io	
8239	onemkl-license	
8240	django-apscheduler	tp
8241	fireblocks-sdk	notp
8242	azure-cognitiveservices-vision-computervision	notp
8243	openupgradelib	notp
8244	spanishconjugator	notp
8245	zappa	tp
8246	csv23	notp
8247	mkdocs-awesome-nav	tp
8248	pilgram	tp
8249	zope-testing	notp
8250	tensorflow-transform	
8251	pwntools	tp
8252	pyrofork	
8253	apache-airflow-providers-jenkins	notp
8254	warpq	notp
8255	gocardless-pro	notp
8256	html5rdf	notp
8257	nvidia-cusparselt-cu13	
8258	auto-click-auto	tp
8259	kim-property	notp
8260	colorlover	notp
8261	hatch-polylith-bricks	notp
8262	robotframework-zoomba	notp
8263	apache-airflow-providers-apache-tinkerpop	notp
8264	peakrdl-uvm	tp
8265	py-multicodec	notp
8266	agent-framework-durabletask	notp
8267	comment-parser	tp
8268	celery-singleton	
8269	bluetooth-auto-recovery	tp
8270	tensorly-torch	notp
8271	wait-for2	notp
8272	fitz	notp
8273	fiftyone-brain	tp
8274	tempita	notp
8275	msg-parser	notp
8276	types-appdirs	notp
8277	lightstep	
8278	copilotkit	notp
8279	pylibcudf-cu12	notp
8280	metal-sdk	
8281	dagster-snowflake-pandas	
8282	djangorestframework-types	notp
8283	sty	notp
8284	face-recognition	notp
8285	apache-airflow-providers-apache-flink	notp
8286	python-path	notp
8287	cudf-cu12	notp
8288	hdrhistogram	tp
8289	codeflash	
8290	acquisition	tp
8291	oslo-upgradecheck	
8292	basictracer	notp
8293	types-aiobotocore-elasticache	notp
8294	asyncmock	notp
8295	pytest-pep8	
8296	solace-pubsubplus	
8297	neuralforecast	tp
8298	groundingdino-py	notp
8299	databricksapi	notp
8300	aws-sso-lib	notp
8301	txredisapi	notp
8302	jdatetime	notp
8303	loki-logger-handler	tp
8304	ropgadget	notp
8305	domaintools-api	tp
8306	args	notp
8307	async-cache	tp
8308	zodbpickle	tp
8309	snowpark-connect	
8310	types-nanoid	notp
8311	jupyter-http-over-ws	notp
8312	rjieba	notp
8313	rich-text-renderer	notp
8314	geoip2fast	notp
8315	apache-airflow-providers-jira	notp
8316	ipsw-parser	notp
8317	aws-logging-handlers	notp
8318	pybboxes	notp
8319	jupyter-dash	notp
8320	dbt-loom	
8321	oauth2-client	notp
8322	inquirer3	notp
8323	galois	notp
8324	django-filter-stubs	notp
8325	aerich	notp
8326	duet	notp
8327	nylas	notp
8328	djangorestframework-jsonapi	notp
8329	django-recurrence	notp
8330	django-parler	notp
8331	certipy	tp
8332	pycrashreport	notp
8333	sigstore-models	tp
8334	django-simple-captcha	notp
8335	pycadf	
8336	urlcanon	notp
8337	dagster-prometheus	
8338	django-crontab	notp
8339	asyncio-pool	notp
8340	skia-pathops	tp
8341	openvino-dev	
8342	flashrank	notp
8343	yorm	notp
8344	mozlog	
8345	mixer	notp
8346	pykdebugparser	notp
8347	pytransform3d	notp
8348	nanopb	
8349	la-panic	
8350	pygnuutils	notp
8351	flufl-i18n	
8352	developer-disk-image	notp
8353	hyperliquid-python-sdk	notp
8354	parameter-decorators	notp
8355	kokoro	notp
8356	sphinx-comments	notp
8357	pylibjpeg-libjpeg	tp
8358	cwl-upgrader	notp
8359	openai-clip	
8360	langchain-google-calendar-tools	notp
8361	cdktf-cdktf-provider-aws	notp
8362	aws-cdk-aws-iot-actions-alpha	notp
8363	mcpadapt	tp
8364	elasticsearch6	notp
8365	tensorrt	notp
8366	pysfeel	notp
8367	pytorch-wpe	
8368	niet	
8369	lazr-config	
8370	pypsexec	tp
8371	lazr-delegates	
8372	konoha	
8373	lzstring	notp
8374	needle-python	notp
8375	py-zipkin	notp
8376	aws-cdk-aws-amplify-alpha	notp
8377	taskflow	
8378	remotezip2	
8379	nameof	
8380	httpxthrottlecache	tp
8381	nucliadb-models	notp
8382	rawpy	tp
8383	types-aiobotocore-comprehend	notp
8384	django-ckeditor-5	notp
8385	pysnyk	notp
8386	pyhs2	notp
8387	wfdb	notp
8388	imgcat	notp
8389	python-toon	tp
8390	verify-everything	notp
8391	roma	notp
8392	pyscipopt	notp
8393	local-crontab	notp
8394	unicode-segmentation-rs	tp
8395	veracode-api-py	tp
8396	django-guid	notp
8397	sam3	notp
8398	maco	notp
8399	azure-mgmt-resource-subscriptions	notp
8400	dash-mp-components	
8401	onnx-weekly	tp
8402	ncnn	notp
8403	poster3	
8404	fnv-hash-fast	tp
8405	lasio	
8406	mendeleev	tp
8407	snitun	tp
8408	aws-cdk-aws-ec2	notp
8409	skippy-cov	tp
8410	klayout	notp
8411	opack2	
8412	inference-schema	
8413	robotframework-faker	notp
8414	netsuite	notp
8415	mdformat-footnote	tp
8416	rmm-cu12	notp
8417	vyper	tp
8418	nicknames	tp
8419	mapbox-vector-tile	notp
8420	browserstack-sdk	
8421	normality	tp
8422	tinynetrc	notp
8423	dj-email-url	notp
8424	samplerate	
8425	piq	notp
8426	grafanalib	notp
8427	types-zstd	notp
8428	stop-words	tp
8429	luhn	notp
8430	flask-pymongo	tp
8431	django-maintenance-mode	tp
8432	nba-api	notp
8433	django-render-block	notp
8434	evo	notp
8435	pysmartdl	
8436	btsocket	notp
8437	pylspci	
8438	dynamo-json	notp
8439	condense-json	tp
8440	janome	notp
8441	numpyencoder	notp
8442	reverse-geocode	notp
8443	pytest-reporter	notp
8444	clip-benchmark	
8445	llama-index-llms-bedrock	
8446	flake8-formatter-junit-xml	notp
8447	pytest-fixture-config	notp
8448	dawg2-python	tp
8449	miniaudio	notp
8450	civis	notp
8451	types-aiobotocore-wafv2	notp
8452	sphinx-markdown-tables	notp
8453	pylint-exit	notp
8454	flake8-string-format	notp
8455	pyjokes	
8456	rapids-logger	notp
8457	django-cachalot	notp
8458	clarifai	notp
8459	yacman	tp
8460	device-detector	notp
8461	token-throttler	
8462	pytorch	
8463	human-readable	notp
8464	placebo	notp
8465	arcp	
8466	rouge-metric	notp
8467	simple-dwd-weatherforecast	notp
8468	windows-curses	tp
8469	pydoop	
8470	types-aiobotocore-verifiedpermissions	notp
8471	vici	
8472	taegis-sdk-python	notp
8473	django-timezone-utils	notp
8474	cuga	tp
8475	dda	tp
8476	pycm	notp
8477	pgcopy	
8478	pipfile	
8479	async-asgi-testclient	notp
8480	triangle	notp
8481	validate-pyproject	notp
8482	pyseto	tp
8483	fiftyone	tp
8484	prefect-gitlab	tp
8485	olot	
8486	dbx	
8487	xdis	notp
8488	allure-combine	notp
8489	zodb	
8490	model-mommy	notp
8491	types-aiobotocore-ecs	notp
8492	types-channels	notp
8493	pyodata	notp
8494	sqlvalidator	notp
8495	zip-files	notp
8496	sec-edgar-downloader	notp
8497	pyprof2calltree	notp
8498	httpbin	tp
8499	python-kadmin-rs	tp
8500	splitio-client	notp
8501	zope-security	tp
8502	googleapis-common-protos-stubs	notp
8503	allpairspy	notp
8504	pymediainfo-pyrofork	notp
8505	colorhash	notp
8506	messagebird	notp
8507	yaql	
8508	curies	notp
8509	lightly-utils	
8510	aws-cdk-aws-iot-alpha	notp
8511	pyprojroot	notp
8512	calorine	
8513	opentelemetry-instrumentation-pymssql	notp
8514	python-ripgrep	
8515	tenseal	notp
8516	flask-datadog	notp
8517	azureml-defaults	
8518	django-cache-url	notp
8519	python-sat	notp
8520	layoutparser	notp
8521	genshi	notp
8522	docker-squash	notp
8523	gmsh	
8524	pyjwt-key-fetcher	tp
8525	ixnetwork-restpy	notp
8526	pyagrum-nightly	
8527	fontawesomefree	notp
8528	attoworld	notp
8529	python-docx-ml6	notp
8530	dbsqlcli	
8531	foxglove-schemas-protobuf	tp
8532	tensorflow-cpu-aws	
8533	databricks-sql	notp
8534	zconfig	notp
8535	clustershell	
8536	cloudml-hypertune	notp
8537	sslpsk-pmd3	notp
8538	podman-compose	notp
8539	libconf	notp
8540	tensorrt-cu12-bindings	notp
8541	ansible-tower-cli	notp
8542	ignore	notp
8543	oneagent-sdk	notp
8544	coqpit	notp
8545	romkan2	notp
8546	jupyterlab-git	tp
8547	essentials	notp
8548	essentials-openapi	notp
8549	phpserialize	notp
8550	jsonquerylang	
8551	django-weasyprint	notp
8552	hatch-jupyter-builder	tp
8553	mkdocs-static-i18n	notp
8554	lcm	
8555	amazon-dax-client	
8556	tailer	notp
8557	sklearn-pandas	notp
8558	python-heatclient	
8559	power-grid-model	tp
8560	poetry-dotenv-plugin	notp
8561	vale	tp
8562	libraft-cu12	notp
8563	littleutils	notp
8564	geoarrow-c	notp
8565	django-extra-views	notp
8566	fawltydeps	notp
8567	volcengine-python-sdk	notp
8568	json-diff	
8569	pytest-xprocess	notp
8570	dash-flow	
8571	django-pandas	notp
8572	sphinx-immaterial	notp
8573	intervals	notp
8574	blend-modes	notp
8575	win-unicode-console	notp
8576	simple-rest-client	notp
8577	dataframely	tp
8578	rst2pdf	notp
8579	azureml-fsspec	
8580	pulumi-databricks	notp
8581	unicon-plugins	
8582	pulumi-policy	notp
8583	colbert-ai	notp
8584	astropy-healpix	notp
8585	awslabs-billing-cost-management-mcp-server	tp
8586	pygaljs	notp
8587	pyjanitor	tp
8588	carelytics	
8589	cloudsmith-api	
8590	rpy2-robjects	
8591	pynwb	notp
8592	aws-cdk-aws-cloudwatch	notp
8593	aws-cdk-aws-s3	notp
8594	spin	tp
8595	wxpython	tp
8596	yolov5	notp
8597	flake8-pytest-style	notp
8598	cdk-gitlab-runner	notp
8599	drf-jsonschema-serializer	
8600	ale-py	notp
8601	resemble-perth	notp
8602	py-automapper	notp
8603	mozinfo	
8604	django-sesame	notp
8605	expiring-dict	notp
8606	langchain-sambanova	tp
8607	pip-autoremove	notp
8608	prettyplotlib	
8609	cyvcf2	notp
8610	cmeel-tinyxml2	tp
8611	fastmcp-extensions	tp
8612	actions-toolkit	notp
8613	synqly	
8614	plato-sdk-v2	
8615	langchain-graph-retriever	tp
8616	mastodon-py	tp
8617	pycrdt-store	tp
8618	pytest-slack	notp
8619	graph-retriever	tp
8620	django-db-connection-pool	notp
8621	sphinx-data-viewer	notp
8622	pysigma	tp
8623	livekit-plugins-azure	notp
8624	cdk-aurora-globaldatabase	notp
8625	sphinx-bootstrap-theme	
8626	sphinx-favicon	notp
8627	launchable	
8628	pyheck	notp
8629	pysnow	notp
8630	agentevals	
8631	pyopencl	tp
8632	pyts	tp
8633	mkdocs-table-reader-plugin	tp
8634	pony	notp
8635	es-client	notp
8636	phidget22	
8637	django-celery-email	notp
8638	llama-index-vector-stores-neo4jvector	
8639	zyte-api	tp
8640	argbind	notp
8641	aws-cdk-aws-kms	notp
8642	kaldialign	notp
8643	aiochannel	notp
8644	panda3d	notp
8645	python-documentcloud	notp
8646	plivo	notp
8647	django-mock-queries	tp
8648	redis-om	tp
8649	cadquery-ocp	
8650	dynamicprompts	
8651	tbump	notp
8652	repartipy	notp
8653	sphinx-thebe	notp
8654	xpress	
8655	torchx	notp
8656	python-iptables	notp
8657	business-duration	notp
8658	aws-cdk-aws-lambda	notp
8659	snakemake-storage-plugin-s3	notp
8660	celery-once	notp
8661	hpp-fcl	tp
8662	librmm-cu12	notp
8663	py-multihash	notp
8664	pymc-extras	tp
8665	labjack-ljm	
8666	uniseg	
8667	aioimaplib	notp
8668	django-statici18n	notp
8669	aiopath	
8670	django-watchman	tp
8671	mlx-data	
8672	cachetools-async	tp
8673	cotyledon	tp
8674	sib-api-v3-sdk	
8675	itk-core	notp
8676	idf-build-apps	notp
8677	dkimpy	
8678	sas7bdat	
8679	pyslack	notp
8680	compact-json	notp
8681	ytmusicapi	tp
8682	aiohttp-fast-zlib	tp
8683	py-zabbix	notp
8684	listcrunch	notp
8685	suntimes	notp
8686	pyvex	tp
8687	types-attrs	notp
8688	pylcs	notp
8689	getdaft	
8690	asdf-astropy	notp
8691	pynini	
8692	libucx-cu12	notp
8693	tensorflow-recommenders	notp
8694	jsoncomment	
8695	awxkit	
8696	enmerkar	notp
8697	dash-cytoscape	
8698	pytest-reporter-html1	tp
8699	aws-cdk-aws-events	notp
8700	prefect-client	tp
8701	bitcoinlib	notp
8702	ddddocr	notp
8703	abi3info	tp
8704	onnxruntime-genai	
8705	itk-numerics	notp
8706	tarsafe	notp
8707	lesscpy	notp
8708	slackweb	notp
8709	types-auth0-python	notp
8710	holistictraceanalysis	
8711	cos-python-sdk-v5	
8712	asdf-coordinates-schemas	notp
8713	simple-di	notp
8714	fiftyone-db	tp
8715	aiodebug	
8716	googleauthentication	notp
8717	apple-compress	tp
8718	pytest-embedded-serial	notp
8719	marketorestpython	notp
8720	openmined-psi	
8721	itk-filtering	notp
8722	python-dxf	notp
8723	canvas	
8724	k5test	tp
8725	pytest-runtime-xfail	notp
8726	universal-analytics-python3	notp
8727	aws-cdk-aws-s3-assets	notp
8728	zope-exceptions	notp
8729	cqlsh	notp
8730	awslogs	notp
8731	py-cid	notp
8732	condor-git-config	notp
8733	aws-cdk-aws-logs	notp
8734	adaptive-cards-py	tp
8735	pdm-build-locked	
8736	itk-io	notp
8737	openapi3	notp
8738	cuml-cu12	notp
8739	sfctl	notp
8740	clickhouse-cityhash	notp
8741	scrapfly-sdk	notp
8742	cvsslib	notp
8743	mkdocs-swagger-ui-tag	tp
8744	testcontainers-minio	tp
8745	pylibjpeg-openjpeg	tp
8746	udsoncan	notp
8747	torch-optimizer	notp
8748	graspologic-native	notp
8749	django-utils-six	notp
8750	tfds-nightly	notp
8751	django-concurrency	tp
8752	bnunicodenormalizer	notp
8753	krippendorff	tp
8754	ultimate-sitemap-parser	tp
8755	sudachidict-small	notp
8756	hdmf	notp
8757	httpx-ntlm	notp
8758	sift	notp
8759	pytest-excel	notp
8760	cloudsmith-cli	tp
8761	glpk	notp
8762	sphinx-jupyterbook-latex	
8763	wavedrom	notp
8764	vortex-data	tp
8765	ocrmac	notp
8766	antsibull-fileutils	notp
8767	music-assistant-models	
8768	install-jdk	notp
8769	signify	notp
8770	autogen	notp
