rank	name	version	summary	uploaded_via	upload_time	filename	recent_7d_downloads	github_url	verdict
911	pydub	0.25.1	Manipulate audio with an simple and easy high level interface	twine/3.3.0 pkginfo/1.7.0 requests/2.25.1 setuptools/52.0.0 requests-toolbelt/0.9.1 tqdm/4.59.0 CPython/3.8.5	2021-03-10T02:09:54.659019	pydub-0.25.1.tar.gz	3760799		notp
912	pyproject-api	1.10.0	API to interact with the python pyproject.toml based projects	twine/6.1.0 CPython/3.13.7	2025-10-09T19:12:27.210398	pyproject_api-1.10.0.tar.gz	2855061	https://github.com/tox-dev/pyproject-api	tp
913	spacy-legacy	4.0.0.dev1	Legacy registered functions for spaCy backwards compatibility	twine/4.0.2 CPython/3.7.9	2024-01-25T15:03:46.967085	spacy-legacy-4.0.0.dev1.tar.gz	2469		notp
914	torchaudio	2.10.0	An audio package for PyTorch	twine/6.2.0 CPython/3.11.6	2026-01-21T16:28:49.535096	torchaudio-2.10.0-cp310-cp310-macosx_11_0_arm64.whl	1345769	https://github.com/pytorch/audio	notp
915	tritonclient	2.65.0	Python client library and utilities for communicating with Triton Inference Server	twine/5.0.0 CPython/3.10.19	2026-02-03T20:59:47.931301	tritonclient-2.65.0-py3-none-manylinux1_x86_64.whl	398369		notp
916	python-socketio	5.16.1	Socket.IO server and client for Python	twine/6.2.0 CPython/3.13.0	2026-02-06T23:42:07.000427	python_socketio-5.16.1.tar.gz	2019463	https://github.com/miguelgrinberg/python-socketio	notp
917	google-generativeai	0.8.6	Google Generative AI High level API client library and tools.	twine/6.1.0 CPython/3.13.7	2025-12-16T17:53:58.610776	google_generativeai-0.8.6-py3-none-any.whl	1508967	https://github.com/google/generative-ai-python	notp
918	python-engineio	4.13.1	Engine.IO server and client for Python	twine/6.2.0 CPython/3.13.0	2026-02-06T23:38:06.120485	python_engineio-4.13.1.tar.gz	2349782	https://github.com/miguelgrinberg/python-engineio	notp
919	spacy-loggers	1.0.5	Logging utilities for SpaCy	twine/4.0.2 CPython/3.7.9	2023-09-11T12:26:52.323465	spacy-loggers-1.0.5.tar.gz	3834566	https://github.com/explosion/spacy-loggers	notp
920	fastparquet	2025.12.0	Python support for Parquet file format	twine/6.1.0 CPython/3.12.11	2026-01-06T21:24:36.381975	fastparquet-2025.12.0-cp312-cp312-win_amd64.whl	1000802	https://github.com/dask/fastparquet	notp
921	docopt	0.6.2	Pythonic argument parser, that will make you smile		2014-06-16T11:18:57.406351	docopt-0.6.2.tar.gz	3659289		notp
922	backcall	0.2.0	Specifications for callback functions passed in to an API	python-requests/2.22.0	2020-06-09T15:11:32.931736	backcall-0.2.0.tar.gz	3854767	https://github.com/takluyver/backcall	notp
923	parameterized	0.9.0	Parameterized testing with any Python test framework	twine/4.0.2 CPython/3.10.5	2023-03-27T02:01:11.592497	parameterized-0.9.0.tar.gz	2732130	https://github.com/wolever/parameterized	notp
924	ty	0.0.18	An extremely fast Python type checker, written in Rust.	"uv/0.10.4 {""installer"":{""name"":""uv"",""version"":""0.10.4"",""subcommand"":[""publish""]},""python"":null,""implementation"":{""name"":null,""version"":null},""distro"":{""name"":""Ubuntu"",""version"":""24.04"",""id"":""noble"",""libc"":null},""system"":{""name"":null,""release"":null},""cpu"":null,""openssl_version"":null,""setuptools_version"":null,""rustc_version"":null,""ci"":true}"	2026-02-20T21:51:42.039301	ty-0.0.18-py3-none-win32.whl	78451	https://github.com/astral-sh/ty	tp
925	amazon-ion	0.2.0	A Python implementation of Amazon Ion.		2017-05-10T19:29:08.870842	amazon.ion-0.2.0.tar.gz	0	https://github.com/amzn/ion-python	tp
926	clickhouse-connect	0.12.0rc1	ClickHouse Database Core Driver for Python, Pandas, and Superset	twine/6.2.0 CPython/3.12.12	2026-02-12T19:27:58.524710	clickhouse_connect-0.12.0rc1.tar.gz	3249	https://github.com/ClickHouse/clickhouse-connect	notp
927	rich-argparse	1.7.2	Rich help formatters for argparse and optparse	twine/6.2.0 CPython/3.14.0	2025-11-01T10:35:44.232558	rich_argparse-1.7.2.tar.gz	2708637	https://github.com/hamdanal/rich-argparse	notp
928	pydot	4.0.1	Python interface to Graphviz's Dot	twine/6.1.0 CPython/3.9.21	2025-06-17T20:09:56.454462	pydot-4.0.1.tar.gz	1375135	https://github.com/pydot/pydot	notp
929	fuzzywuzzy	0.18.0	Fuzzy string matching in python	twine/3.1.1 pkginfo/1.5.0.1 requests/2.22.0 setuptools/39.0.1 requests-toolbelt/0.9.1 tqdm/4.42.1 CPython/3.7.1	2020-02-13T21:06:27.054783	fuzzywuzzy-0.18.0.tar.gz	3474105	https://github.com/seatgeek/fuzzywuzzy	notp
930	python-gnupg	0.5.6	A wrapper for the Gnu Privacy Guard (GPG or GnuPG)	twine/3.8.0 pkginfo/1.9.6 readme-renderer/24.0 requests/2.27.1 requests-toolbelt/0.9.1 urllib3/1.26.15 tqdm/4.31.1 importlib-metadata/4.8.1 keyring/21.2.1 rfc3986/1.4.0 colorama/0.4.3 CPython/3.6.7	2025-12-31T17:19:33.190009	python_gnupg-0.5.6.tar.gz	1283590	https://github.com/vsajip/python-gnupg	notp
931	fire	0.7.1	A library for automatically generating command line interfaces.	twine/6.1.0 CPython/3.13.5	2025-08-16T20:20:24.175242	fire-0.7.1.tar.gz	3103942	https://github.com/google/python-fire	notp
932	immutabledict	4.3.1	Immutable wrapper around dictionaries (a fork of frozendict)	twine/6.1.0 CPython/3.13.7	2026-02-15T10:32:34.668775	immutabledict-4.3.1.tar.gz	1404722	https://github.com/corenting/immutabledict	tp
933	apache-airflow-providers-common-compat	1.13.1	Provider package apache-airflow-providers-common-compat for Apache Airflow	twine/6.2.0 CPython/3.13.0	2026-02-14T13:23:22.704989	apache_airflow_providers_common_compat-1.13.1.tar.gz	1104619	https://github.com/apache/airflow	notp
934	hiredis	3.3.0	Python wrapper for hiredis	twine/6.1.0 CPython/3.13.7	2025-10-14T16:33:34.263314	hiredis-3.3.0.tar.gz	2500470	https://github.com/redis/hiredis-py	notp
935	grpcio-gcp	0.2.2	gRPC extensions for Google Cloud Platform	twine/1.11.0 pkginfo/1.4.2 requests/2.19.1 setuptools/39.2.0 requests-toolbelt/0.8.0 tqdm/4.23.4 CPython/2.7.13	2018-09-10T18:27:43.933357	grpcio-gcp-0.2.2.tar.gz	3706994		notp
936	simple-websocket	1.1.0	Simple WebSocket server and client for Python	twine/5.1.1 CPython/3.12.4	2024-10-10T22:39:31.412388	simple_websocket-1.1.0.tar.gz	3601134	https://github.com/miguelgrinberg/simple-websocket	notp
937	geopandas	1.1.2	Geographic pandas extensions	twine/6.1.0 CPython/3.13.7	2025-12-22T21:06:13.749266	geopandas-1.1.2.tar.gz	1631575	https://github.com/geopandas/geopandas	tp
938	xarray	2026.2.0	N-D labeled arrays and datasets in Python	twine/6.1.0 CPython/3.13.7	2026-02-13T22:20:50.180357	xarray-2026.2.0.tar.gz	825168	https://github.com/pydata/xarray	tp
939	azure-keyvault-keys	4.11.0	Microsoft Corporation Key Vault Keys Client Library for Python	RestSharp/106.13.0.0	2025-06-16T22:52:06.100790	azure_keyvault_keys-4.11.0-py3-none-any.whl	2843969	https://github.com/Azure/azure-sdk-for-python	notp
940	bandit	1.9.3	Security oriented static analyser for python code.	twine/6.1.0 CPython/3.13.7	2026-01-19T04:05:22.802756	bandit-1.9.3.tar.gz	1764180	https://github.com/PyCQA/bandit	tp
941	python-discovery								tp
942	unidiff	0.7.5	Unified diff parsing/metadata extraction library.	twine/4.0.2 CPython/3.10.6	2023-03-10T01:05:39.185877	unidiff-0.7.5.tar.gz	4124171	https://github.com/matiasb/python-unidiff	notp
943	cmake	4.2.1	CMake is an open-source, cross-platform family of tools designed to build, test and package software	twine/6.1.0 CPython/3.13.7	2025-12-21T11:23:47.499377	cmake-4.2.1.tar.gz	1681590	https://github.com/scikit-build/cmake-python-distributions	tp
944	apache-airflow-providers-mysql	6.4.3	Provider package apache-airflow-providers-mysql for Apache Airflow	twine/6.2.0 CPython/3.13.0	2026-02-14T13:23:36.145834	apache_airflow_providers_mysql-6.4.3.tar.gz	82553	https://github.com/apache/airflow	notp
945	rignore	0.7.6	Python Bindings for the ignore crate	maturin/1.9.6	2025-11-05T21:42:00.095534	rignore-0.7.6-cp314-cp314t-win32.whl	2637686		notp
946	jupyter-console	6.6.3	Jupyter terminal console	twine/4.0.2 CPython/3.10.10	2023-03-06T14:13:31.020919	jupyter_console-6.6.3.tar.gz	3266120		notp
947	jupyter	1.1.1	Jupyter metapackage. Install all the Jupyter components in one go.	twine/5.1.1 CPython/3.9.19	2024-08-30T07:15:48.299795	jupyter-1.1.1.tar.gz	3004639		notp
948	apache-airflow-providers-ssh	4.3.1	Provider package apache-airflow-providers-ssh for Apache Airflow	twine/6.2.0 CPython/3.13.2	2026-02-02T15:37:39.032265	apache_airflow_providers_ssh-4.3.1.tar.gz	87497	https://github.com/apache/airflow	notp
949	soundfile	0.13.1	An audio library based on libsndfile, CFFI and NumPy	twine/6.0.1 CPython/3.12.5	2025-01-25T09:17:04.831646	soundfile-0.13.1.tar.gz	2804790	https://github.com/bastibe/python-soundfile	notp
950	mkdocs-material	9.7.2	Documentation that simply works	twine/6.1.0 CPython/3.13.7	2026-02-18T15:53:07.763597	mkdocs_material-9.7.2.tar.gz	439162	https://github.com/squidfunk/mkdocs-material	tp
951	confection	1.0.0a2	The sweetest config system for Python	twine/6.1.0 CPython/3.13.7	2026-02-09T21:21:53.871672	confection-1.0.0a2.tar.gz	183	https://github.com/explosion/confection	tp
952	boltons	25.0.0	When they're not builtins, they're boltons.	python-requests/2.28.2	2025-02-03T05:57:59.129435	boltons-25.0.0.tar.gz	787764	https://github.com/mahmoud/boltons	notp
953	django-cors-headers	4.9.0	django-cors-headers is a Django application for handling the server headers required for Cross-Origin Resource Sharing (CORS).	twine/6.1.0 CPython/3.13.7	2025-09-18T10:40:52.326860	django_cors_headers-4.9.0.tar.gz	1167789	https://github.com/adamchainz/django-cors-headers	tp
954	geoip2	5.2.0	MaxMind GeoIP2 API	twine/6.1.0 CPython/3.13.7	2025-11-20T18:21:08.874879	geoip2-5.2.0.tar.gz	351686	https://github.com/maxmind/GeoIP2-python	tp
955	resolvelib	1.2.1	Resolve abstract dependencies into concrete ones	twine/6.1.0 CPython/3.13.7	2025-10-11T01:07:44.582015	resolvelib-1.2.1.tar.gz	1526606	https://github.com/sarugaku/resolvelib	tp
956	wtforms	3.2.1	Form validation and rendering for Python web development.	twine/5.1.0 CPython/3.12.7	2024-10-21T11:34:00.108770	wtforms-3.2.1.tar.gz	0	https://github.com/pallets-eco/wtforms	tp
957	pinecone-plugin-assistant	3.0.2	Assistant plugin for Pinecone SDK	poetry/2.3.1 CPython/3.14.2 Linux/6.11.0-1018-azure	2026-02-01T09:08:49.384554	pinecone_plugin_assistant-3.0.2-py3-none-any.whl	674841		notp
958	pgvector	0.4.2	pgvector support for Python	twine/5.0.0 CPython/3.12.7	2025-12-05T01:07:17.870033	pgvector-0.4.2.tar.gz	1554998	https://github.com/pgvector/pgvector-python	notp
959	pydeequ	1.5.0	PyDeequ - Unit Tests for Data	twine/6.1.0 CPython/3.9.6	2025-04-01T20:25:22.469233	pydeequ-1.5.0.tar.gz	215780	https://github.com/awslabs/python-deequ	notp
960	py-spy	0.4.0	Sampling profiler for Python programs	twine/5.1.1 CPython/3.9.20	2024-11-01T19:08:51.487756	py_spy-0.4.0.tar.gz	499096	https://github.com/benfred/py-spy	notp
961	cohere	4.57	Python SDK for the Cohere API	twine/5.0.0 CPython/3.10.12	2024-03-19T15:43:00.315539	cohere-4.57.tar.gz	34847		notp
962	apache-airflow-providers-http	5.6.4	Provider package apache-airflow-providers-http for Apache Airflow	twine/6.2.0 CPython/3.13.2	2026-02-02T15:37:27.467995	apache_airflow_providers_http-5.6.4.tar.gz	319605	https://github.com/apache/airflow	notp
963	twilio	9.10.2	Twilio API client and TwiML generator	twine/6.1.0 CPython/3.13.7	2026-02-18T04:40:44.279559	twilio-9.10.2.tar.gz	373884	https://github.com/twilio/twilio-python	notp
964	mkdocs	1.6.1	Project documentation with Markdown.	twine/5.1.0 CPython/3.12.5	2024-08-30T12:24:06.899675	mkdocs-1.6.1.tar.gz	3015159	https://github.com/mkdocs/mkdocs	tp
965	segment-analytics-python	2.3.5	The hassle-free way to integrate analytics into any python application.	twine/3.8.0 pkginfo/1.9.6 readme-renderer/32.0 requests/2.31.0 requests-toolbelt/1.0.0 urllib3/2.3.0 tqdm/4.66.1 importlib-metadata/4.11.2 keyring/23.5.0 rfc3986/2.0.0 colorama/0.4.4 CPython/3.10.16	2025-12-02T19:56:56.340135	segment_analytics_python-2.3.5.tar.gz	854890	https://github.com/segmentio/analytics-python	notp
966	databricks-cli	0.18.0	A command line interface for Databricks	twine/4.0.2 CPython/3.11.5	2023-10-05T09:36:27.750767	databricks-cli-0.18.0.tar.gz	2978297	https://github.com/databricks/databricks-cli	notp
967	apache-airflow-providers-google	20.0.0rc1	Provider package apache-airflow-providers-google for Apache Airflow	twine/6.2.0 CPython/3.10.17	2026-02-11T08:24:49.093675	apache_airflow_providers_google-20.0.0rc1.tar.gz	156	https://github.com/apache/airflow	notp
968	google-ai-generativelanguage	0.10.0	Google Ai Generativelanguage API client library	twine/6.2.0 CPython/3.11.2	2026-01-15T13:14:46.162077	google_ai_generativelanguage-0.10.0.tar.gz	129200	https://github.com/googleapis/google-cloud-python	tp
969	jaydebeapi	1.2.3	Use JDBC database drivers from Python 2/3 or Jython with a DB-API.	twine/1.15.0 pkginfo/1.5.0.1 requests/2.23.0 setuptools/44.1.1 requests-toolbelt/0.9.1 tqdm/4.46.1 CPython/2.7.18	2020-06-12T07:03:30.958896	JayDeBeApi-1.2.3-py2-none-any.whl	0	https://github.com/baztian/jaydebeapi	notp
970	av	16.1.0	Pythonic bindings for FFmpeg's libraries.	twine/6.1.0 CPython/3.13.7	2026-01-11T09:59:19.501716	av-16.1.0-cp314-cp314t-win_amd64.whl	1606851	https://github.com/PyAV-Org/PyAV	notp
971	async-generator	1.10	Async generators and context managers for Python 3.5+	twine/1.11.0 pkginfo/1.4.2 requests/2.19.1 setuptools/40.0.0 requests-toolbelt/0.8.0 tqdm/4.23.4 CPython/3.6.5	2018-08-01T03:36:21.690827	async_generator-1.10.tar.gz	0	https://github.com/python-trio/async_generator	notp
972	onnx	1.20.1	Open Neural Network Exchange	twine/6.1.0 CPython/3.13.7	2026-01-10T01:40:03.043927	onnx-1.20.1.tar.gz	1340839	https://github.com/onnx/onnx	tp
973	flask-wtf	1.2.2	Form rendering, validation, and CSRF protection for Flask with WTForms.	twine/5.1.0 CPython/3.12.7	2024-10-24T07:18:58.555649	flask_wtf-1.2.2.tar.gz	0	https://github.com/pallets-eco/flask-wtf	tp
974	nvidia-ml-py	13.590.48	Python Bindings for the NVIDIA Management Library	twine/6.2.0 CPython/3.13.11	2026-01-22T01:14:56.456031	nvidia_ml_py-13.590.48.tar.gz	2001133		notp
975	astunparse	1.6.3	An AST unparser for Python	twine/1.12.1 pkginfo/1.4.2 requests/2.20.1 setuptools/39.0.1 requests-toolbelt/0.8.0 tqdm/4.28.1 CPython/3.7.5	2019-12-22T18:12:13.129415	astunparse-1.6.3.tar.gz	3210280	https://github.com/simonpercivall/astunparse	notp
976	types-cffi	1.17.0.20250915	Typing stubs for cffi	twine/6.2.0 CPython/3.13.7	2025-09-15T03:01:25.310550	types_cffi-1.17.0.20250915.tar.gz	2748804	https://github.com/python/typeshed	notp
977	ghp-import	2.1.0	Copy your docs directly to the gh-pages branch.	twine/4.0.0 CPython/3.9.12	2022-05-02T15:47:16.110234	ghp-import-2.1.0.tar.gz	3369713	https://github.com/c-w/ghp-import	notp
978	pydantic-graph	1.62.0	Graph and state machine library	twine/6.1.0 CPython/3.13.7	2026-02-19T05:07:12.947659	pydantic_graph-1.62.0.tar.gz	120602	https://github.com/pydantic/pydantic-ai	tp
979	diff-cover	10.2.0	Run coverage and linting reports on diffs	twine/6.1.0 CPython/3.12.12	2026-01-09T01:59:07.605187	diff_cover-10.2.0.tar.gz	1853555	https://github.com/Bachmann1234/diff-cover	notp
980	pyyaml-env-tag	1.1	A custom YAML tag for referencing environment variables in YAML files.	twine/6.1.0 CPython/3.12.9	2025-05-13T15:24:01.640628	pyyaml_env_tag-1.1.tar.gz	2757429	https://github.com/waylan/pyyaml-env-tag	tp
981	avro	1.12.1	Avro is a serialization and RPC framework.	twine/6.2.0 CPython/3.10.12	2025-10-15T21:05:33.859202	avro-1.12.1.tar.gz	1997601		notp
982	caio	0.9.25	Asynchronous file IO for Linux MacOS or Windows.	twine/6.2.0 CPython/3.10.19	2025-12-26T15:22:22.757622	caio-0.9.25-cp314-cp314-manylinux2010_x86_64.manylinux2014_x86_64.manylinux_2_12_x86_64.manylinux_2_17_x86_64.whl	2401881	https://github.com/mosquito/caio	tp
983	azure-kusto-data	6.0.2	Kusto Data Client	twine/6.1.0 CPython/3.12.8	2026-02-19T12:06:37.867769	azure_kusto_data-6.0.2.tar.gz	441975	https://github.com/Azure/azure-kusto-python	tp
984	aiofile	3.9.0	Asynchronous file operations.	poetry/1.8.3 CPython/3.11.7 Darwin/24.0.0	2024-10-08T10:39:35.846913	aiofile-3.9.0.tar.gz	2949906	https://github.com/mosquito/aiofile	notp
985	configargparse	1.7.2.dev0	A drop-in replacement for argparse that allows options to also be set via config files and/or environment variables.	twine/6.1.0 CPython/3.12.9	2025-06-13T18:27:58.463559	configargparse-1.7.2.dev0.tar.gz	0	https://github.com/bw2/ConfigArgParse	tp
986	psycopg-pool	3.3.0	Connection Pool for Psycopg	twine/6.0.1 CPython/3.10.12	2025-12-01T11:34:33.110985	psycopg_pool-3.3.0.tar.gz	2153606	https://github.com/psycopg/psycopg	notp
987	pinotdb	9.0.0	Python DB-API and SQLAlchemy dialect for Pinot.	poetry/2.3.2 CPython/3.10.19 Linux/6.11.0-1018-azure	2026-02-07T12:15:27.470774	pinotdb-9.0.0-py3-none-any.whl	531566	https://github.com/python-pinot-dbapi/pinot-dbapi	notp
988	nexus-rpc	1.3.0	Nexus Python SDK	uv/0.8.19	2025-12-08T22:59:13.002273	nexus_rpc-1.3.0.tar.gz	823105		notp
989	pyphen	0.17.2	Pure Python module to hyphenate text	twine/6.0.1 CPython/3.12.8	2025-01-20T13:18:36.296448	pyphen-0.17.2.tar.gz	2866068	https://github.com/Kozea/Pyphen	notp
990	realtime								tp
991	apispec	6.9.0	A pluggable API specification generator. Currently supports the OpenAPI Specification (f.k.a. the Swagger specification).	twine/6.1.0 CPython/3.13.7	2025-11-30T22:31:49.665725	apispec-6.9.0.tar.gz	1489690	https://github.com/marshmallow-code/apispec	tp
992	testcontainers	4.14.1	Python library for throwaway instances of anything that can run in a Docker container	twine/6.1.0 CPython/3.13.7	2026-01-31T23:13:46.915964	testcontainers-4.14.1.tar.gz	1131948	https://github.com/testcontainers/testcontainers-python	tp
993	azure-keyvault-certificates	4.10.0	Microsoft Corporation Key Vault Certificates Client Library for Python	RestSharp/106.13.0.0	2025-06-16T22:52:26.020917	azure_keyvault_certificates-4.10.0-py3-none-any.whl	1456255	https://github.com/Azure/azure-sdk-for-python	notp
994	thrift-sasl	0.4.3	Thrift SASL Python module that implements SASL transports for Thrift (`TSaslClientTransport`).	twine/1.15.0 pkginfo/1.7.0 requests/2.23.0 setuptools/44.1.0 requests-toolbelt/0.9.1 tqdm/4.60.0 CPython/2.7.10	2021-05-26T12:40:20.875612	thrift_sasl-0.4.3.tar.gz	3301109	https://github.com/cloudera/thrift_sasl	notp
995	geographiclib	2.1	The geodesic routines from GeographicLib	twine/6.1.0 CPython/3.13.7	2025-08-21T21:34:26.000417	geographiclib-2.1.tar.gz	2078476	https://github.com/geographiclib/geographiclib-python	notp
996	trino	0.336.0	Client for the Trino distributed SQL Engine	twine/6.1.0 CPython/3.12.11	2025-08-14T11:09:16.315579	trino-0.336.0.tar.gz	1860976	https://github.com/trinodb/trino-python-client	notp
997	questionary	2.1.1	Python library to build pretty command line user prompts ⭐️	poetry/2.1.4 CPython/3.12.11 Linux/6.11.0-1018-azure	2025-08-28T19:00:20.851400	questionary-2.1.1.tar.gz	2649310	https://github.com/tmbo/questionary	notp
998	types-redis	4.6.0.20241004	Typing stubs for redis	twine/5.1.1 CPython/3.11.10	2024-10-04T02:43:59.224235	types-redis-4.6.0.20241004.tar.gz	2374397	https://github.com/python/typeshed	notp
999	azure-mgmt-msi	8.0.0b1	Microsoft Azure Msi Management Client Library for Python	RestSharp/106.13.0.0	2025-08-18T03:00:21.308485	azure_mgmt_msi-8.0.0b1-py3-none-any.whl	191	https://github.com/Azure/azure-sdk-for-python	notp
